domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,tracking_requests_count,tracking_cookies_count,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
thaipbs.or.th,NEWS_MEDIA,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T04:14:17.369Z,https://www.thaipbs.or.th/QueenSirikit,ok,,1,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,10,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/thaipbs.or.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/thaipbs.or.th/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.thaipbs.or.th/TheVisual; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/thaipbs.or.th/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
pptvhd36.com,NEWS_MEDIA,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T04:14:55.739Z,https://www.pptvhd36.com/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,3,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/pptvhd36.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/pptvhd36.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.pptvhd36.com/sport/%E0%B8%9F%E0%B8%B8%E0%B8%95%E0%B8%9A%E0%B8%AD%E0%B8%A5/program-and-result; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/pptvhd36.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
thaipbs.or.th,NEWS_MEDIA,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T04:14:28.912Z,https://www.thaipbs.or.th/QueenSirikit,ok,,1,,unknown,th,0,0,0,1,,,,,0,0,0,0,0,9,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/thaipbs.or.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/thaipbs.or.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.thaipbs.or.th/TheVisual; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/thaipbs.or.th/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
pptvhd36.com,NEWS_MEDIA,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T04:15:05.759Z,https://www.pptvhd36.com/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,3,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/pptvhd36.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/pptvhd36.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.pptvhd36.com/sport/%E0%B8%9F%E0%B8%B8%E0%B8%95%E0%B8%9A%E0%B8%AD%E0%B8%A5/program-and-result; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/pptvhd36.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
pptvhd36.com,NEWS_MEDIA,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T04:15:07.369Z,https://www.pptvhd36.com/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,7,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/pptvhd36.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/pptvhd36.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.pptvhd36.com/sport/%E0%B8%9F%E0%B8%B8%E0%B8%95%E0%B8%9A%E0%B8%AD%E0%B8%A5/program-and-result; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/pptvhd36.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
amarintv.com,NEWS_MEDIA,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T04:15:18.326Z,https://amarintv.com/,blocked_by_antibot,cloudflare_turnstile,0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,interstitial_step1_before=evidence_dp3/amarintv.com/desktop/run1_interstitial_step1_before.png; 
pptvhd36.com,NEWS_MEDIA,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T04:15:16.321Z,https://www.pptvhd36.com/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,7,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/pptvhd36.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/pptvhd36.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.pptvhd36.com/sport/%E0%B8%9F%E0%B8%B8%E0%B8%95%E0%B8%9A%E0%B8%AD%E0%B8%A5/program-and-result; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/pptvhd36.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
amarintv.com,NEWS_MEDIA,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T04:15:22.446Z,https://amarintv.com/,blocked_by_antibot,cloudflare_turnstile,0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,interstitial_step1_before=evidence_dp3/amarintv.com/desktop/run2_interstitial_step1_before.png; 
amarintv.com,NEWS_MEDIA,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T04:15:25.007Z,https://www.amarintv.com/?__cf_chl_rt_tk=uMG9nvRFNXJRSr9PP2wGLMkLMR0c96CJ_FfkD13n8E0-1771128930-1.0.1.1-Tp17zHQEgZr51PyBue7OZGEWFD9EfDhu7zKnoXna6gc,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,0,,0,,0,,,,,,,,,,evidence_dp3/amarintv.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/amarintv.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amarintv.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/amarintv.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
amarintv.com,NEWS_MEDIA,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T04:15:26.479Z,https://www.amarintv.com/?__cf_chl_rt_tk=iz8gWmNTVSF.hy5IT8VoyNE_m7na.bFQUONCkKwMcak-1771128931-1.0.1.1-FlbxyuS.h4chP4P08voGaZDrqbJ4td9cgiugI_60Zto,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,0,,0,,0,,,,,,,,,,evidence_dp3/amarintv.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/amarintv.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amarintv.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/amarintv.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
tnnthailand.com,NEWS_MEDIA,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T04:16:02.956Z,https://www.tnnthailand.com/home/,ok,,0,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/tnnthailand.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/tnnthailand.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/tnnthailand.com/desktop/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/tnnthailand.com/desktop/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/tnnthailand.com/desktop/run1_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/tnnthailand.com/desktop/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/tnnthailand.com/desktop/run1_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
tnnthailand.com,NEWS_MEDIA,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T04:16:04.303Z,https://www.tnnthailand.com/home/,ok,,0,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,4,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/tnnthailand.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/tnnthailand.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/tnnthailand.com/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/tnnthailand.com/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/tnnthailand.com/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/tnnthailand.com/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/tnnthailand.com/desktop/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
tnnthailand.com,NEWS_MEDIA,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T04:17:22.941Z,https://www.tnnthailand.com/home/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,9,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/tnnthailand.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/tnnthailand.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/tnnthailand.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/tnnthailand.com/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/tnnthailand.com/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/tnnthailand.com/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/tnnthailand.com/mobile/run1_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
tnnthailand.com,NEWS_MEDIA,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T04:17:35.297Z,https://www.tnnthailand.com/home/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,12,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/tnnthailand.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/tnnthailand.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/tnnthailand.com/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/tnnthailand.com/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/tnnthailand.com/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/tnnthailand.com/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.tnnthailand.com/; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/tnnthailand.com/mobile/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
workpointtoday.com,NEWS_MEDIA,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T04:18:22.398Z,https://www.workpointtoday.com/#google_vignette,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/workpointtoday.com/desktop/run1_banner.png,evidence_dp3/workpointtoday.com/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/workpointtoday.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.workpointtoday.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/workpointtoday.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
workpointtoday.com,NEWS_MEDIA,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T04:18:32.913Z,https://www.workpointtoday.com/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/workpointtoday.com/desktop/run2_banner.png,evidence_dp3/workpointtoday.com/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/workpointtoday.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.workpointtoday.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/workpointtoday.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
workpointtoday.com,NEWS_MEDIA,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T04:19:06.509Z,https://www.workpointtoday.com/#google_vignette,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,1,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/workpointtoday.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/workpointtoday.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.workpointtoday.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/workpointtoday.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
workpointtoday.com,NEWS_MEDIA,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T04:19:16.039Z,https://www.workpointtoday.com/#google_vignette,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,2,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/workpointtoday.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/workpointtoday.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.workpointtoday.com/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/workpointtoday.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
workpointtv.com,NEWS_MEDIA,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T04:19:44.117Z,https://www.workpointtv.com/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,35,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/workpointtv.com/desktop/run1_banner.png,evidence_dp3/workpointtv.com/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/workpointtv.com/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์
Enter Site""; interstitial_step1_after=evidence_dp3/workpointtv.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
workpointtv.com,NEWS_MEDIA,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T04:19:55.252Z,https://www.workpointtv.com/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/workpointtv.com/desktop/run2_banner.png,evidence_dp3/workpointtv.com/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/workpointtv.com/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์
Enter Site""; interstitial_step1_after=evidence_dp3/workpointtv.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
workpointtv.com,NEWS_MEDIA,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T04:20:00.821Z,https://www.workpointtv.com/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/workpointtv.com/mobile/run1_banner.png,evidence_dp3/workpointtv.com/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/workpointtv.com/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์
Enter Site""; interstitial_step1_after=evidence_dp3/workpointtv.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
workpointtv.com,NEWS_MEDIA,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T04:20:10.969Z,https://www.workpointtv.com/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,5,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/workpointtv.com/mobile/run2_banner.png,evidence_dp3/workpointtv.com/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/workpointtv.com/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์
Enter Site""; interstitial_step1_after=evidence_dp3/workpointtv.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ch3thailand.com,NEWS_MEDIA,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T04:20:15.707Z,https://ch3plus.com/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,43,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/ch3thailand.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/ch3thailand.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://ch3plus.com/drama; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ch3thailand.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ch3thailand.com,NEWS_MEDIA,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T04:20:26.696Z,https://ch3plus.com/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,68,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/ch3thailand.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/ch3thailand.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://ch3plus.com/drama; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ch3thailand.com/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ch3thailand.com,NEWS_MEDIA,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T04:20:27.767Z,https://ch3plus.com/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,7,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/ch3thailand.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence_dp3/ch3thailand.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://ch3plus.com/?refer=intro; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ch3thailand.com/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ch3thailand.com,NEWS_MEDIA,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T04:20:37.046Z,https://ch3plus.com/,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,15,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/ch3thailand.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence_dp3/ch3thailand.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://ch3plus.com/?refer=intro; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ch3thailand.com/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
ch7.com,NEWS_MEDIA,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T04:20:37.890Z,https://www.ch7.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/ch7.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/ch7.com/desktop/run1_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
ch7.com,NEWS_MEDIA,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T04:20:45.588Z,https://www.ch7.com/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,0,,0,,1,,,,,,,,,,evidence_dp3/ch7.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence_dp3/ch7.com/desktop/run2_interstitial_step1_before.png; areaRatio=1.00, contrastDiff=0; "
ch7.com,NEWS_MEDIA,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T04:21:14.423Z,https://www.ch7.com/home,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/ch7.com/mobile/run1_banner.png,evidence_dp3/ch7.com/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/ch7.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ch7.com/hmqueensirikit; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ch7.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/ch7.com/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.ch7.com/hmqueensirikit; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/ch7.com/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/ch7.com/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.ch7.com/hmqueensirikit; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/ch7.com/mobile/run1_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
ch7.com,NEWS_MEDIA,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T04:21:22.631Z,https://www.ch7.com/home,ok,,0,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,,,1,1,0,0,,0,,0,,,,,,,,,,evidence_dp3/ch7.com/mobile/run2_banner.png,evidence_dp3/ch7.com/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/ch7.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ch7.com/hmqueensirikit; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/ch7.com/mobile/run2_interstitial_step1_after.png; interstitial_step2_before=evidence_dp3/ch7.com/mobile/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.ch7.com/hmqueensirikit; interstitial_clicked=""""; interstitial_step2_after=evidence_dp3/ch7.com/mobile/run2_interstitial_step2_after.png; interstitial_step3_before=evidence_dp3/ch7.com/mobile/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.ch7.com/hmqueensirikit; interstitial_clicked=""""; interstitial_step3_after=evidence_dp3/ch7.com/mobile/run2_interstitial_step3_after.png; areaRatio=1.00, contrastDiff=0; "
one31.net,NEWS_MEDIA,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T04:21:37.195Z,https://one31.net/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside),0,0,0,0,1,0,,0,,,1,1,0,0,0,0,1,0,,,,,,,,,,evidence_dp3/one31.net/desktop/run1_banner.png,evidence_dp3/one31.net/desktop/run1_manage.png,"interstitial_step1_before=evidence_dp3/one31.net/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://one31.net/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/one31.net/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=0, trackingCookies=1; "
one31.net,NEWS_MEDIA,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-15T04:21:45.777Z,https://one31.net/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside),0,0,0,0,1,0,,0,,,1,1,0,0,0,0,1,0,,,,,,,,,,evidence_dp3/one31.net/desktop/run2_banner.png,evidence_dp3/one31.net/desktop/run2_manage.png,"interstitial_step1_before=evidence_dp3/one31.net/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://one31.net/; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/one31.net/desktop/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=0, trackingCookies=1; "
one31.net,NEWS_MEDIA,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-15T04:22:25.317Z,https://one31.net/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside),0,0,0,0,1,0,,1,,,1,1,0,0,0,0,1,0,,,,,,,,,,evidence_dp3/one31.net/mobile/run1_banner.png,evidence_dp3/one31.net/mobile/run1_manage.png,"interstitial_step1_before=evidence_dp3/one31.net/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://one31.net/login; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/one31.net/mobile/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=2, trackingCookies=1; "
one31.net,NEWS_MEDIA,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-15T04:22:32.259Z,https://one31.net/,ok,,1,,OneTrust,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside),0,0,0,0,1,0,,1,,,1,1,0,0,0,0,1,0,,,,,,,,,,evidence_dp3/one31.net/mobile/run2_banner.png,evidence_dp3/one31.net/mobile/run2_manage.png,"interstitial_step1_before=evidence_dp3/one31.net/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://one31.net/login; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/one31.net/mobile/run2_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; trackingReqs=2, trackingCookies=1; "
mononews.com,NEWS_MEDIA,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-15T04:23:09.572Z,https://mononews.com/,ok,,0,,unknown,fr-FR,1,0,0,1,1,,,,0,0,0,0,0,1,,,,,1,,,0,,0,,0,,,,,,,,,,evidence_dp3/mononews.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence_dp3/mononews.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://mononews.com/#tm-main; interstitial_clicked=""""; interstitial_step1_after=evidence_dp3/mononews.com/desktop/run1_interstitial_step1_after.png; areaRatio=1.00, contrastDiff=0; "
